id	Total spend	Sector	Venue	Number of courses 	Mini subscription or 5 day deal	Privilege card	subscription	Answertree	Building Predictive Models	Introduction to CHAID	Classification and Clustering	Data Entry	FastTrack	Intermediate Techniques	Introduction to SPSS	Introduction to SPSS and Statistics	Mapinfo	Perceptial Mapping	Market Segmentation	Neural Connections	Scripting	Introduction to Statistics	Tables	Time Series	ANOVA models
1379	545	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1380	80.86	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1381	545	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1383	345	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1384	495	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1387	1190	Local Gov\t'	SPSS WOKING	4	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
1388	1190	Local Gov\t'	SPSS WOKING	5	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0
1389	1190	Local Gov\t'	SPSS WOKING	4	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
1397	145	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1398	445.5	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1399	0	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1400	445.5	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1401	0	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1402	345	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1403	0	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1404	745	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1406	345	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1407	0	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1408	745	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1409	745	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1411	790	Local Gov\t'	SPSS WOKING	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
1412	295	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1413	545	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1414	545	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1415	890	Local Gov\t'	SPSS WOKING	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
1416	745	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1417	0	Local Gov\t'	SPSS WOKING	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
1418	0	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1419	495	Local Gov\t'	SPSS WOKING	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1421	3900	Local Gov\t'	SPSS WOKING	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
1422	0	Local Gov\t'	SPSS WOKING	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
1424	1495	Local Gov\t'	SPSS WOKING	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
1425	545	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1426	745	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1427	0	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1428	545	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1429	345	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1433	495	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1434	545	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1435	145	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1436	800	Education	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1437	147.5	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1438	345	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1439	172.5	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1440	345	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1441	295	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1442	295	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1443	16768	Commercial	SPSS WOKING	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1444	45	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1445	2250	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1447	95	Local Gov\t'	SPSS WOKING	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1448	895	Education	SPSS WOKING	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1449	545	Education	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1450	495	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1451	745	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1452	345	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1453	145	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1454	590	Central Gov\t'	SPSS WOKING	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
1455	147.5	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1456	790	Central Gov\t'	SPSS WOKING	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
1457	145	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1458	545	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1459	145	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1460	745	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1461	295	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1462	695	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1463	295	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1464	695	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1465	695	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1466	348	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1467	2750	Commercial	SPSS WOKING	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1468	495	Local Gov\t'	Edinburgh	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1469	2030	Commercial	SPSS WOKING	9	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0
1470	200	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1471	765	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1472	345	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1473	0	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1474	545	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1475	545	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1476	145	Commercial	IDM	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1477	120	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1478	740	Commercial	SPSS WOKING	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1479	120	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1480	295	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1481	145	Education	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1483	545	Local Gov\t'	Manchester	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1489	0	Health	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1490	1795	Education	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1491	345	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1492	0	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1493	1730	Commercial	SPSS WOKING	6	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0
1494	545	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1495	695	Commercial	SPSS WOKING	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1496	750	Commercial	SPSS WOKING	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1497	545	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1498	545	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1499	1000	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1500	345	Commercial	SPSS WOKING	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1501	145	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1502	145	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1504	145	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1505	145	Health	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1515	2905	Commercial	SPSS WOKING	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
1516	0	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1517	0	Commercial	SPSS WOKING	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
1518	0	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1519	0	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1520	0	Commercial	SPSS WOKING	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
1521	0	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1522	790	Commercial	SPSS WOKING	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
1523	0	Commercial	SPSS WOKING	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
1526	995	Health	SPSS WOKING	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1527	1190	Central Gov\t'	SPSS WOKING	4	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0
1528	0	Health	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1529	0	Health	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1530	990	Health	SPSS WOKING	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1533	0	Health	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1534	345	Health	SPSS WOKING	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1535	145	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1536	0	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1537	745	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1538	745	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1539	745	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1540	545	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1541	0	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1542	0	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1543	745	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1544	545	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1545	1495	Local Gov\t'	SPSS WOKING	10	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0
1548	0	Commercial	SPSS WOKING	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1549	545	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1550	545	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1551	545	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1552	345	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1553	295	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1554	295	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1555	345	Local Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1556	145	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1557	1900	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1558	145	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1559	1495	Commercial	SPSS WOKING	12	0	0	1	1	1	1	0	1	0	1	1	0	1	1	1	0	0	0	0	0	1
1560	145	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1561	1190	Commercial	SPSS WOKING	4	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0
1563	250	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1564	80.86	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1565	625.5	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1566	625.5	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1567	695	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1568	80.86	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1569	80.86	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1570	1190	Commercial	SPSS WOKING	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1571	345	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1572	545	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1573	0	Health	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1574	295	Health	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1575	695	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1576	45	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1577	635	Commercial	SPSS WOKING	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
1578	495	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1579	80.86	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1580	80.86	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1581	2900	Commercial	SPSS WOKING	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1582	745	Health	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1583	0	Health	SPSS WOKING	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1584	1190	Health	SPSS WOKING	6	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1
1585	1190	Commercial	SPSS WOKING	15	0	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0
1586	545	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1587	272.5	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1588	995	Commercial	SPSS WOKING	9	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	0
1589	0	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1590	745	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1591	995	Commercial	SPSS WOKING	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1592	1500	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1593	500	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1594	1300	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1595	10693.3	Commercial	SPSS WOKING	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1596	745	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1597	80.86	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1598	324	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1599	1600	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1600	145	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1601	1295	Commercial	SPSS WOKING	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1602	495	Central Gov\t'	Manchester	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1603	345	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1604	80.86	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1605	745	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1606	145	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1607	345	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1608	745	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1609	295	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1610	295	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1613	345	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1619	0	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1622	345	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1623	45	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1627	345	Health	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1628	80.86	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1629	495	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1630	116	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1632	0	Central Gov\t'	SPSS WOKING	5	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1
1634	745	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1637	0	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1639	745	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1649	545	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1650	345	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1651	745	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1652	495	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1653	1090	Central Gov\t'	SPSS WOKING	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
1654	495	Central Gov\t'	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1659	995	Central Gov\t'	SPSS WOKING	4	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1661	695	Commercial	SPSS WOKING	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
